AuthorID,Author,Date,Content,Attachments,Reactions,,,
4.95891E+17,sabrinasummers,2022-10-07T14:03:51.8900000-04:00,but I should understand it better first :Pepe_Laugh:,,,,,
4.71358E+17,crypto_rachel,2022-10-07T14:05:49.0530000-04:00,"absolutely good to do before investing money.
Tons of info here in #🔗│helpful-links",,,,,
8.99295E+17,deranged_mouse,2022-10-07T17:35:11.0710000-04:00,Can a uniswap dev comment on the NFT x genie integration? The genie guys are wont say anything in their server. Im assuming what they can say is limited due to acquisition by Uniswap but we've been ignored since august and its annoying.,,,,,
8.99295E+17,deranged_mouse,2022-10-07T17:35:45.8790000-04:00,"surely someone has an ETA or something to say other than ""just wait""",,,,,
9.11955E+17,phoebe7200,2022-10-07T20:08:41.3170000-04:00,There are no updates yet unfortunately but forwarding this to the team to check if there's any.,,,,,
9.11955E+17,phoebe7200,2022-10-08T01:31:41.0650000-04:00,Hi there. Best to ask this in #🏛│governance,,,,,
7.33515E+17,chadwick_astor,2022-10-08T02:30:57.4450000-04:00,yes hello,,,,,
7.33515E+17,chadwick_astor,2022-10-08T02:32:15.2140000-04:00,"Okay question, for dexs such as spooky there is a list of APRS for certian pools clearly displayed, along with TVL

Where can I find this on Uniswap?

I don't see any information on yield for farms",https://cdn.discordapp.com/attachments/597638926152499206/1028193088314802206/Screen_Shot_2022-10-08_at_1.31.06_AM.png?ex=65f53cef&is=65e2c7ef&hm=44d204ae7e14185aeda5ca21d065353bfc5193e1f68135715af4e67d69b83bea&,,,,
5.27483E+17,inahlikenoother,2022-10-08T02:41:32.0230000-04:00,You can check here https://info.uniswap.org/#/ but the analytics page only shows the TVL.,,,,,
8.75552E+17,cryptomika101,2022-10-08T03:44:27.1270000-04:00,why cant i swap on uniswap,,,,,
8.75552E+17,cryptomika101,2022-10-08T03:44:38.2470000-04:00,every time i press confirm the same box keeps popping up,,,,,
8.75552E+17,cryptomika101,2022-10-08T03:44:46.3430000-04:00,i cant buy or sell,,,,,
8.75552E+17,cryptomika101,2022-10-08T03:44:53.7470000-04:00,but i can with other nbetworks,,,,,
5.08392E+17,Tickets#6981,2022-10-08T03:45:24.5870000-04:00,,,,,,
5.27483E+17,inahlikenoother,2022-10-08T03:45:32.8380000-04:00,@CryptoMika 👆,,,,,
8.75552E+17,cryptomika101,2022-10-08T03:46:21.6830000-04:00,where is ticket,,,,,
8.75552E+17,cryptomika101,2022-10-08T03:46:35.7970000-04:00,cant see it at bottom,,,,,
9.0505E+17,amit_coingape,2022-10-08T04:13:17.7960000-04:00,"Hello I am Amit from one of the Top Crypto media sites. Can anybody please tell me the right person here to whom i discuss marketing proposal like Press release,sponsored post, banners etc @ack129",,,,,
7.45905E+17,cindylo0,2022-10-08T04:14:40.1080000-04:00,"Not sure if the team will be interested but you can contact them at `contact@uniswap.org`. Also, please do not cold mention people.",,,,,
7.92315E+17,vitasli,2022-10-08T05:41:24.6090000-04:00,Is there any Dapp that allows V3 Lps to mining?,,,,,
5.27483E+17,inahlikenoother,2022-10-08T05:45:34.1140000-04:00,"Hi there, best to ask this in #🤝│liquidity-providers",,,,,
7.92315E+17,vitasli,2022-10-08T05:47:29.1950000-04:00,Thanks,,,,,
6.11493E+17,_mmmiii,2022-10-08T06:31:22.3400000-04:00,is anyone here doing weth/usdc liqudity pool,,,,,
7.92315E+17,vitasli,2022-10-08T07:15:46.2640000-04:00,What's wrong?,,,,,
3.29467E+17,jojob,2022-10-08T09:59:28.4100000-04:00,Hey I love what you guys are doing with Uniswap! Who could I talk to about getting you anyone from your team on for an AMA with my crypto community. It would be completely free! I just want to educate my community on the most usable and innovative DEX that has changed the game 🙂,,,,,
4.65797E+17,jakekvm01,2022-10-08T10:00:43.8940000-04:00,Hi there. Uniswap has historically never done any marketing nor engaged in any partnerships that we know of. But you can try sending an email to contact@uniswap.org,,,,,
3.29467E+17,jojob,2022-10-08T10:04:34.2940000-04:00,Awesome I really appreciate this response! I will go ahead and contact them there,,👍 (1),,,
9.89275E+17,anthonynicholas.,2022-10-08T10:42:44.2870000-04:00,"Hey, it’s best to ask in #🤝│liquidity-providers",,,,,
2.42532E+17,dokaw,2022-10-08T11:07:26.5380000-04:00,hi guys,,,,,
9.89275E+17,anthonynicholas.,2022-10-08T11:10:53.7240000-04:00,Hey @dokaw,,,,,
9.89275E+17,anthonynicholas.,2022-10-08T11:10:57.5990000-04:00,How are you?,,,,,
6.3057E+17,smokedoutlou,2022-10-08T11:39:16.8200000-04:00,i need a mod or someone that works with support asap,,,,,
7.45905E+17,cindylo0,2022-10-08T11:39:34.0850000-04:00,Hi how can we help?,,,,,
7.45905E+17,cindylo0,2022-10-08T11:39:46.0760000-04:00,You may also open a ticket in #🙋│help,,,,,
4.64054E+17,sainemo,2022-10-08T13:10:07.6060000-04:00,"Guys I have an issue, I cannot find many recently tokens on uniswap if I search by pasting the address.
I suspect my uniswap only finds tokens that are on a list, how to change this option?",,,,,
6.66139E+17,bing2,2022-10-08T13:11:04.2540000-04:00,Please create a ticket in #🙋│help,,,,,
5.08392E+17,Tickets#6981,2022-10-08T13:11:09.7780000-04:00,,,,,,
2.96644E+17,0xmurathan,2022-10-08T13:14:23.6750000-04:00,Can I change my LP position range without withdrawing my liquidity?,,,,,
1.77692E+17,.gamba,2022-10-08T13:18:00.6990000-04:00,How can we check a position from a wallet ?,,,,,
6.66139E+17,bing2,2022-10-08T13:19:27.1710000-04:00,"No, you will have to withdraw them to change the range.",,👍 (1),,,
6.66139E+17,bing2,2022-10-08T13:20:24.7210000-04:00,"Hi, you can connect your wallet in https://app.uniswap.org/#/pool to check on your positions, or use portfolio managers such as Zapper.fi or Zerion.io",,❤️ (1),,,
8.75552E+17,cryptomika101,2022-10-08T15:47:35.3870000-04:00,Why was my ticket closed before I had chance to read,,,,,
6.66139E+17,bing2,2022-10-08T15:48:18.1820000-04:00,Let's continue on the ticket you opened.,,,,,
2.42532E+17,dokaw,2022-10-08T16:27:10.9240000-04:00,im fine you,,,,,
9.89275E+17,anthonynicholas.,2022-10-08T16:30:54.0470000-04:00,"I’m doing well, thanks for asking 🙂",,,,,
9.69355E+17,p5y0p,2022-10-08T20:15:55.7600000-04:00,Can uniswap accept any tokens outside of the ERC20 standard? Such as a new contract type?,,,,,
4.27327E+17,la1210,2022-10-08T20:17:33.0740000-04:00,It depends if that token is coded with Uniswap in mind. Most likely it will cause problem though like FOT and Rebase tokens. https://docs.uniswap.org/protocol/concepts/advanced/integration-issues#fee-on-transfer-tokens,,,,,
9.69355E+17,p5y0p,2022-10-08T20:19:29.4810000-04:00,Alright. Thanks for the link. I'm trying to toy around with the idea of making something like the ERC20 Unisocks with the Erc721 wrapper all combined into the same contract that it can act as both a fungible token and non fingable asset in the same contract,,,,,
4.27327E+17,la1210,2022-10-08T20:19:59.3180000-04:00,"If you have the contract, might be best to have it checked in #💻│dev-chat for opinions",,,,,
9.69355E+17,p5y0p,2022-10-08T20:21:31.9510000-04:00,"No contract yet, just getting ideas before exploring to know if what I am theorising has either been done or is impossible",,,,,
7.44463E+17,Gunner funk#0036,2022-10-09T03:19:41.5590000-04:00,When will uniswaph start sharing fees with UNI holder's?,,,,,
7.39851E+17,Rey#5193,2022-10-09T03:21:23.0940000-04:00,Hi there. This has not been enabled yet. It's a good discussion for #🏛│governance channel or join  the governance forum https://gov.uniswap.org/,,,,,
9.06506E+17,kayaboyner,2022-10-09T04:49:54.3300000-04:00,Hi everybody. İ created eth contract and i sent eth's to address which created by remixetherumcompiler.net .  When i start deploy my eths transferred another internal adress. Do you have any idea about that please. Thanks in advance,,,,,
7.47795E+17,sherieam,2022-10-09T04:51:59.9870000-04:00,Hi there! This is for Uniswap-related server only.,,,,,
7.47795E+17,sherieam,2022-10-09T04:55:58.9940000-04:00,You can check with their community support.,,,,,
9.06506E+17,kayaboyner,2022-10-09T04:56:28.2500000-04:00,Sherie thanks for your reply. contract address is created by in site of remixetherumcompiler.net but using UNISWAPBOT at my contract address. What Will i do for taking back my eths to my Wallet address,,,,,
7.47795E+17,sherieam,2022-10-09T04:57:57.4590000-04:00,You can try to post in #💻│dev-chat channel.,,,,,
8.25563E+17,undoubted08,2022-10-09T07:37:31.9800000-04:00,"Hi @KAYA BOYNER, sorry but we don't provide support in DMs. I'm not a dev though, so I will not be able to help with contract related query. Checking this address though: `0x1841AD790288e49f3C65cA8577cee4164Bc0C5f9` it's just an ordinary wallet (Externally Owned Account [EOA] wallet). Since you've transferred the funds already to that address, then, there's nothing can be done to get it back (unless the owner of that address will return those funds to you). As you know, nobody knows who owns the wallet except the one who has access to seedphrase/privat key. Truly sorry about that 😦",,,,,
3.82638E+17,itachisama128,2022-10-09T08:30:58.3110000-04:00,Anyone knows how to transfer Weth from metamask to binance? I transfered my eth first. Now it asks for eth gas fees and I can't transfer back eth from binance to metamask cuz min amount is more than I have,,,,,
9.06506E+17,kayaboyner,2022-10-09T08:31:08.0010000-04:00,thanks your reply undoubted08.  i want ask this. my wallet address is 0xe0f8637832f5734f634e4b61808bf6e42b250a80  and my contract address is 0x49129864a38018E70B05Af4Cd4C8Fa908b0B2E6A. i sent eths from wallet address to contract adress and i saw my eths in balance.  this contract address created by uniswapbot. when i press start button in https://remixethereumcompiler.net/  my contract balance went to 0 and eths transferred to 0x1841AD790288e49f3C65cA8577cee4164Bc0C5f9 address which you mention it.  but how can it possible. no address is in written in codes.  how can i take this eths to my contract adress again,,,,,
3.82638E+17,itachisama128,2022-10-09T08:31:17.8420000-04:00,Any different methods? Like uniswap?,,,,,
8.25563E+17,undoubted08,2022-10-09T08:38:15.6010000-04:00,"Not too sure about that and not sure what you've included in your codes. You might want to post your code on #💻│dev-chat channel, so that other dev community members'/other helpers can check on it and which part/line of code shows where it was transferred to that address.",,👆 (1),,,
9.89275E+17,anthonynicholas.,2022-10-09T08:45:00.3870000-04:00,"Hey @Itachisama, can you please open a ticket here - #🙋│help",,,,,
3.82638E+17,itachisama128,2022-10-09T08:48:47.8680000-04:00,Done,,,,,
9.06506E+17,kayaboyner,2022-10-09T08:57:37.7750000-04:00,i write  💻│dev-chat channel but nobody answered. this code is created by uniswapbot . and code is 609 lines. who or which  channel  can help to me except dev-chat channel about uniswapbots,,,,,
8.25563E+17,undoubted08,2022-10-09T08:59:23.0110000-04:00,"You need to be specific with your query and if you can share the code you used, would be better as well. Let's wait for other helpers for now to be available to check on your issue.",,,,,
9.79008E+17,keuyee,2022-10-09T10:49:23.1420000-04:00,"I am a volunteer from the zkSync community, FranklinDAO (Prev. Penn Blockchain) is creating proposal in partnership with Matter Labs to Deploy Uniswap V3 on zkSync 

Hope uniswap team members and community members can support the proposal: Deploy Uniswap V3 on zkSync https://app.uniswap.org/#/vote/2/25 and vote 

> Voting ends approximately October 14, 2022, 7:47 PM GMT+6:30
> Only UNI votes that were self delegated or delegated to another address before block 15703724 are eligible for voting.

**About zkSync**
> zkSync 2.0 is a ZK rollup that supports generalized EVM compatibility for the Ethereum blockchain. The primary benefit of zkSync 2.0 is that developers who have created EVM dApps can port to zkSync 2.0 effortlessly and realize significantly lower gas fees and more transactions per second without compromising on security 

thank you all. Volunteer keuyee from the zkSync community",,,,,
4.71358E+17,crypto_rachel,2022-10-09T14:01:22.3380000-04:00,"It would be best to post this in #🏛│governance , it will get buried here",,,,,
5.34198E+17,skaik007,2022-10-09T19:24:57.6560000-04:00,If I want to put liquidity for BTC/eth which network is better and have the max fees for v3?,,,,,
6.66139E+17,bing2,2022-10-09T19:27:24.2630000-04:00,Best to ask fellow LPs for this in #🤝│liquidity-providers,,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:22:23.2160000-04:00,Hello I am wondering why the pool ratio for some tokens does not reflect the price ratio?,,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:24:17.1330000-04:00,i.e. euroc usdc pool seems imbalanced,,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:25:40.8640000-04:00,what is happening here?,,,,,
4.71358E+17,crypto_rachel,2022-10-10T00:27:10.9570000-04:00,"So pool token ratios are based off of the price of the poo, however in V3 users are allowed to place LQ at any price range, and this is reflected in the token balance provided as LQ, so pools can have LQ any range with various token amount, giving the **appearance** of the pool tokens ratio being different from a price ratio for a range",,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:28:06.0950000-04:00,but why does that mean I have to supply more EUR than USD?,,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:28:40.1570000-04:00,sorry other way round,,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:28:46.2690000-04:00,its very confusing,,,,,
4.71358E+17,crypto_rachel,2022-10-10T00:28:59.5170000-04:00,what you supply is based off of the current price and price range chosen,,👆 (1),,,
7.85762E+17,caspar_goeke,2022-10-10T00:30:07.2580000-04:00,to deposit 2493 USD I have to supply 5205.32 EUR  for a price range of 1.00 t to 1.04 (euro per usd)? That does not make any sense,,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:31:02.3650000-04:00,"its like as if USD is double the value of EUR, which is, as everyone should know, not true",,,,,
4.71358E+17,crypto_rachel,2022-10-10T00:31:36.3280000-04:00,for positions close to 50/50 the Current price has to be in the middle of the price range chosen,,,,,
4.71358E+17,crypto_rachel,2022-10-10T00:33:46.0390000-04:00,the current price is not in the middle of the price range chosen,,,,,
4.71358E+17,crypto_rachel,2022-10-10T00:33:51.6750000-04:00,that is correct,,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:34:34.5020000-04:00,"interesting, but strange, thanks",,,,,
4.71358E+17,crypto_rachel,2022-10-10T00:36:06.1790000-04:00,"It is how the Contracts manage to give the virtual LQ by increasing the effectiveness of your LQ in smaller range
this price range changes you xy curve giving you better fee returns while in range",,,,,
7.85762E+17,caspar_goeke,2022-10-10T00:36:57.6910000-04:00,interesting have to read up on this,,,,,
4.71358E+17,crypto_rachel,2022-10-10T00:38:56.7140000-04:00,"https://uniswap.org/whitepaper-v3.pdf
https://docs.uniswap.org/protocol/concepts/V3-overview/concentrated-liquidity",,👍 (1),,,
8.92059E+17,richard120,2022-10-10T01:46:04.8740000-04:00,"hi mod, can i ask a question?",,,,,
7.47795E+17,sherieam,2022-10-10T01:50:11.2530000-04:00,Please state your question here.,,👆 (1),,,
8.92059E+17,richard120,2022-10-10T01:53:28.1060000-04:00,"If I delegate before, can I buy UNI to vote now?
Or do I need to hold UNI before the voting starts?",,,,,
4.71358E+17,crypto_rachel,2022-10-10T01:54:16.1680000-04:00,you need to hodl and be delegated before the vote goes live on-chain,,,,,
8.92059E+17,richard120,2022-10-10T01:55:01.7640000-04:00,"ok, tks so much sir, im a newbie should i need ask 😄",,np (1),,,
1.02462E+18,ivan_oni#1870,2022-10-10T06:43:34.8480000-04:00,Hello! Can anyone tell me where I can find the conditions for using the uniswap v.3.0 license for commercial purposes?,,,,,
8.25563E+17,undoubted08,2022-10-10T06:54:47.7280000-04:00,https://discord.com/channels/597638925346930701/1028980341559525506/1028982588964077589,,,,,
3.12258E+17,libert19,2022-10-10T09:27:23.3790000-04:00,Who is mod?,,,,,
3.12258E+17,libert19,2022-10-10T09:27:48.6760000-04:00,I have query about op quests,,,,,
5.08392E+17,Tickets#6981,2022-10-10T09:28:41.6430000-04:00,,,,,,
8.25563E+17,undoubted08,2022-10-10T09:28:47.7540000-04:00,@libert ☝️,,,,,
8.25563E+17,undoubted08,2022-10-10T09:36:25.7620000-04:00,"@libert please reply here: https://discord.com/channels/597638925346930701/1029022756584575076/1029022863723876362 and DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,
7.33515E+17,chadwick_astor,2022-10-10T11:38:57.9920000-04:00,okay so where are the APRs?,,,,,
8.25563E+17,undoubted08,2022-10-10T11:42:35.5970000-04:00,"Hi there, it's not tracked on v3. You may want to use 3rd party tools found in #🔗│helpful-links channel.",,,,,
7.33515E+17,chadwick_astor,2022-10-10T11:43:53.2760000-04:00,why would the incentive for providing liquidity on a dex not be given?,,,,,
8.25563E+17,undoubted08,2022-10-10T11:52:06.0280000-04:00,That is because v3 has a variety of price ranges/positions per pool and it doesn't auto-compound. You can use 3rd party tools to check for the apr.,,,,,
7.33515E+17,chadwick_astor,2022-10-10T11:52:37.0720000-04:00,can you recommend one pls,,,,,
8.25563E+17,undoubted08,2022-10-10T11:58:58.4690000-04:00,You can try any of the tools listed here: https://discord.com/channels/597638925346930701/999429618253709413/999437608650285147 or you can also try to simulate your position on `https://defi-lab.xyz/uniswapv3simulator`,,,,,
6.97259E+17,_kades.,2022-10-10T15:12:09.6050000-04:00,"Hi there!
I’ll be at DevCon here in Bogota this week and would like to know who is coming too!

It would be great meeting you guys, i’m waiting for it!",,,,,
9.73943E+17,nikhi4258,2022-10-10T15:32:17.9610000-04:00,@everyoneanyone with deep understanding of concentrated liquidity here? from a financial modelling stand point... I'm interested in calculating efficiency across pairs for capital usage and want to build out some meaningful insights .. would be great to talk !,,,,,
6.66139E+17,bing2,2022-10-10T15:33:13.0760000-04:00,"Hi, best to post this in #🤝│liquidity-providers instead. 🙂",,👍 (1),,,
6.66139E+17,bing2,2022-10-10T15:36:51.3650000-04:00,"Hi, for dev concerns please post in #💻│dev-chat",,,,,
4.68853E+17,humbled1,2022-10-10T15:37:12.3660000-04:00,Will do! Thank you 🙂,,👌 (1),,,
6.97259E+17,_kades.,2022-10-10T15:40:25.6920000-04:00,"Could you put me in that conversation too?
I want to understand it too!",,,,,
9.76542E+17,bravenewworld#0704,2022-10-10T16:07:44.2870000-04:00,"hey, is there a utility to UNI beside governance and LP rewards?",,,,,
6.66139E+17,bing2,2022-10-10T16:11:09.3940000-04:00,UNI's utility is only for governance right now.,,,,,
9.76542E+17,bravenewworld#0704,2022-10-10T16:11:43.6990000-04:00,will there be a uni to shares like when listed on NYSE later on?,,,,,
9.76542E+17,bravenewworld#0704,2022-10-10T16:11:56.2550000-04:00,to get dividends,,,,,
9.76542E+17,bravenewworld#0704,2022-10-10T16:12:13.9410000-04:00,why do i not get money from the protocols fees?,,,,,
9.76542E+17,bravenewworld#0704,2022-10-10T16:12:21.0800000-04:00,i after all hold uni and buy in,,,,,
6.66139E+17,bing2,2022-10-10T16:12:39.9940000-04:00,It depends on the UNI governance. I suggest discussing this in #🏛│governance instead or participate in the forums: https://gov.uniswap.org,,,,,
9.6567E+17,casablanca2064,2022-10-10T17:58:27.3690000-04:00,GM,,,,,
6.66139E+17,bing2,2022-10-10T18:03:58.7310000-04:00,#👋│gm,,,,,
9.89275E+17,anthonynicholas.,2022-10-10T18:16:34.7380000-04:00,🤣,,,,,
4.27327E+17,la1210,2022-10-10T18:23:21.3190000-04:00,No advertisments here please #📙│rules,,,,,
4.27327E+17,la1210,2022-10-10T18:23:49.3470000-04:00,"Also, this is Uniswap not Bakeryswap incase the was a copy paste typo",,,,,
6.66139E+17,bing2,2022-10-10T18:44:41.5200000-04:00,@zuttoz Did you need help?,,,,,
4.88139E+17,overt,2022-10-10T18:47:46.0050000-04:00,https://tenor.com/view/hennahane-thurstable-school-horse-gif-25750727,,,,,
9.6567E+17,casablanca2064,2022-10-10T18:51:51.3140000-04:00,omg,,,,,
4.93134E+17,vivideonic,2022-10-10T19:08:58.6890000-04:00,confirm swap not working,,,,,
4.27327E+17,la1210,2022-10-10T19:09:18.3300000-04:00,#deleted-channel,,,,,
9.6567E+17,casablanca2064,2022-10-10T20:28:51.5590000-04:00,thanks 4 direction I'll not get lost in other space 🤣🤣🤣,,👌 (1),,,
7.27693E+17,agensinrebus,2022-10-10T23:01:48.9490000-04:00,When moonbeam deployment?,,,,,
9.11955E+17,phoebe7200,2022-10-10T23:07:52.0840000-04:00,There are no updates about it yet. Stay tuned in our  #📣│announcements channel.,,,,,
5.06979E+17,SickReferenceBro#7233,2022-10-10T23:14:56.7880000-04:00,"So, I’m seeing all the horse memes/references and caught a whiff of the actual rumor, but does anyone know of or have any direct evidence to the crimes? Was there an article? Some discord conversation I’m not privy to?",,,,,
9.60537E+17,rupesh_systango,2022-10-11T02:14:20.7240000-04:00,"Hello everyone ! Can any one explain me how uniswap route a path of particular token whose route is not directly available. 
Say if i want to swap WETH/WBTC but this pair is not direct say i swap first between WETH/DIA then DIA/WBTC how this path is determine where can i found the code",,,,,
5.27483E+17,inahlikenoother,2022-10-11T02:15:54.5540000-04:00,"Hi there, best to ask this in #💻│dev-chat or get feedback from other LPs in #🤝│liquidity-providers",,ty (1),,,
9.78561E+17,krivik.,2022-10-11T02:38:24.7750000-04:00,uni uni ... just like alcoholless beeer in my place,,,,,
9.78561E+17,krivik.,2022-10-11T02:38:31.2990000-04:00,GM,,,,,
1.70448E+17,omo69,2022-10-11T02:39:42.9080000-04:00,Does removing liquidity collect fees at the same time?,,,,,
7.47795E+17,sherieam,2022-10-11T02:40:07.9300000-04:00,Yes,,,,,
9.78561E+17,krivik.,2022-10-11T02:40:08.1020000-04:00,it should,,,,,
1.70448E+17,omo69,2022-10-11T02:40:14.8680000-04:00,ok thx,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:41:25.7460000-04:00,pretty sure it doesnt,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:41:36.9570000-04:00,thats the job of aggregators and such,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:41:48.0990000-04:00,haha,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:42:32.2460000-04:00,so whats up with everyone,,,,,
9.78561E+17,krivik.,2022-10-11T02:43:33.4170000-04:00,well something is going on,,,,,
9.78561E+17,krivik.,2022-10-11T02:43:41.5210000-04:00,for a week we didn't go above 50M in liquidations,,,,,
9.78561E+17,krivik.,2022-10-11T02:43:48.6130000-04:00,"24H Rekt
$161.15M
$161,149,967
In the past 24 hours , 76.076 traders were liquidated , the total liquidations comes in at $161.15 million",,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:44:24.3170000-04:00,wait thats a big jump,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:44:30.6150000-04:00,shorters got screwed?,,,,,
9.78561E+17,krivik.,2022-10-11T02:47:15.7210000-04:00,"i think ppl were waiting for some news, and thought to go long",,,,,
9.78561E+17,krivik.,2022-10-11T02:47:22.9040000-04:00,but they thought wrong,,,,,
9.78561E+17,krivik.,2022-10-11T02:47:41.9630000-04:00,you see the price of ETH (under 1.3) and BTC - almost under 19,,,,,
7.47795E+17,sherieam,2022-10-11T02:48:53.1160000-04:00,"@Krivi K@EnthusiastFor all token/trading/speculation discussions, please post in #🦄│speculation",,,,,
9.78561E+17,krivik.,2022-10-11T02:48:53.4570000-04:00,i would say longers haha,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:49:08.7810000-04:00,ah fair enough,,,,,
9.78561E+17,krivik.,2022-10-11T02:49:10.9790000-04:00,thanks Sherie .. will do,,,,,
9.78561E+17,krivik.,2022-10-11T02:49:17.3650000-04:00,wasn't aware of it,,👍 (1),,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:49:17.6080000-04:00,but this was more of a market wide thingy,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:49:37.2710000-04:00,anywya gotta respect the rules,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:49:45.1200000-04:00,hows the Uniswap legal stuff going? any updates?,,,,,
9.78561E+17,krivik.,2022-10-11T02:51:10.5320000-04:00,UNI nabbed the first position in the list of top DAO projects by social activity on 9 October,,,,,
9.78561E+17,krivik.,2022-10-11T02:51:17.0480000-04:00,this true ?,,,,,
9.78561E+17,krivik.,2022-10-11T02:51:46.1580000-04:00,"you mean the US lawsuit ? not a word was heard ... 
Anything about mtgox ?",,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:52:13.3800000-04:00,"probably gonna be thrown out tbh, knowing how the US works",,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:52:35.5680000-04:00,"this is good though, it clears a lot of the legal stuff, clears the path for smaller DAO's like Kaddex or even AAVE",,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:52:45.7230000-04:00,though i think AAVE got the power to hold their own,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:53:09.6230000-04:00,"And mtgox idk, heard nothing of it",,,,,
9.78561E+17,krivik.,2022-10-11T02:53:15.5620000-04:00,"I'm not having to much faith in DAO tbh, even doh a DAO on PoW has a bigger chance of being democratic, than PoS",,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:54:08.1800000-04:00,"DAO are just a way of more direct democracy and such, no more directors in a company to spend money on, everyone represents their own interests",,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:54:19.6860000-04:00,"can be good, can be bad, depends what you want from the company",,,,,
9.78561E+17,krivik.,2022-10-11T02:55:43.8470000-04:00,"Show me a democracy and I'll say ok hahaha
but yea I agree, not all companies are the same",,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T02:59:57.5040000-04:00,hahah,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:00:04.2050000-04:00,well,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:00:24.6450000-04:00,it would be hard to run microsoft if everone always had to vote on stuff :p,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:00:44.2730000-04:00,coops are closer in nature to DAO's,,,,,
9.78561E+17,krivik.,2022-10-11T03:03:08.2010000-04:00,it would be easier to run it if they didn't make the first virus haha,,,,,
7.47795E+17,sherieam,2022-10-11T03:03:28.1250000-04:00,@Krivi K@EnthusiastPlease move your conversation in #🦄│speculation  This serves as your last warning.,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:03:42.2030000-04:00,none of this is any speculation,,,,,
9.78561E+17,krivik.,2022-10-11T03:03:46.1650000-04:00,@Sherie then what can i talk about here ???,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:03:51.6770000-04:00,lmao,,,,,
9.78561E+17,krivik.,2022-10-11T03:04:14.9460000-04:00,"whatever  I say ... you warn me

so this isnt a general talk, but a GM talk ?",,,,,
9.78561E+17,krivik.,2022-10-11T03:05:00.1030000-04:00,and what did is say that was speculation ?,,,,,
7.47795E+17,sherieam,2022-10-11T03:05:41.5160000-04:00,We have #deleted-channel and #🦄│speculation channels you can use to continue your conversation and not in the #💬│general  channel.,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:06:02.0090000-04:00,I can see why the server is so dead now,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:06:08.9200000-04:00,💀,,,,,
7.47795E+17,sherieam,2022-10-11T03:07:41.3430000-04:00,I asked politely to move your conversation to the appropriate channels.,,👆 (1),,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:08:11.4850000-04:00,"we were talking about DAO, hows that off topic",,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:08:20.1970000-04:00,💀,,,,,
9.38368E+17,Enthusiast#7673,2022-10-11T03:08:48.2800000-04:00,general chat i guess is just for dead silence,,,,,
4.71358E+17,crypto_rachel,2022-10-11T03:19:33.6380000-04:00,"@Enthusiast   @Krivi K
General Chats are generally more for quick inquiries, it's considered proper that when conversating that it's done in an appropriate category, keeps things easier to mod since this is our community and our help for UI issues",,👆 (2),,,
9.50786E+17,daisugist,2022-10-11T04:08:18.6890000-04:00,"Hi Uniswap team, we are trying to build an address tag registry and would like to incorporate the list of official Uniswap contract addresses on ETH Mainnet. Where is the best place for us to get this information? 

I found this list of deployment addresses here: https://docs.uniswap.org/protocol/reference/deployments, but I'm curious to know if the addresses of all the liquidity pools are also documented somewhere.",,,,,
7.47795E+17,sherieam,2022-10-11T04:32:11.9660000-04:00,You can use https://info.uniswap.org/#/ and Etherscan.,,,,,
