AuthorID,Author,Date,Content,Attachments,Reactions,,,,
6.66139E+17,bing2,2022-01-21T12:41:56.5890000-05:00,@AgentAce If you're having issues with Uniswap Please create a ticket following the instructions above☝️ **DO NOT **accept any help/support in direct messages (DMs). They're all scammers.,,,,,,
3.2303E+17,thevisheshbansal,2022-01-21T12:42:08.2960000-05:00,Okay,,,,,,
9.18737E+17,cjmac10,2022-01-21T13:00:24.3190000-05:00,"So I’m trying to swap my token to Eth on MM-uniswap.When I enter the amount of Eth or token,I get a pink shaded “swap anyway�?button that I cannot click on.I double check address and raised slippage all the way to 50% and still get swap anyway.Anyone here have a solution for this issue?",,,,,,
6.66139E+17,bing2,2022-01-21T13:02:13.5820000-05:00,"That red button means your swap has a very high price impact, mostly due to low liquidity for that token.",,,,,,
9.18737E+17,cjmac10,2022-01-21T13:07:41.1030000-05:00,"Hmm,the token I’m swapping is Saitama.I would think they have plenty of liquidity,so liquidity is the only issue on why I’m getting the red button”swap anyway�?",,,,,,
6.66139E+17,bing2,2022-01-21T13:14:50.1360000-05:00,"Ah, Saitama has a bad pool in V3, unfortunately. The UI will always route the swap to the pool with the best price, so sometimes the swap gets routed there. You can try to use V2 but you can't force the current UI to use it at the moment. You can try older releases of the UI though:
https://github.com/Uniswap/interface/releases/tag/v4.19.6 

Or these links: 
- https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.dweb.link/
- https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.cf-ipfs.com/

Add `?use=V2` at the end of the URL to use V2.",,,,,,
9.18737E+17,cjmac10,2022-01-21T13:17:09.0550000-05:00,Thanks for the help will try this.GD,,👍 (1),,,,
8.74899E+17,Akemi Wada#6382,2022-01-21T14:43:14.4090000-05:00,Does anyone know why I can't pay with paypal on my Coinbase?,,,,,,
4.27327E+17,la1210,2022-01-21T14:43:35.6780000-05:00,Best to check with coinbase instead,,,,,,
8.74899E+17,Akemi Wada#6382,2022-01-21T14:44:52.9390000-05:00,"How do I check?I have linked paypal to my Coinbase account, but the white screen appears during the last step of sending money",,,,,,
4.27327E+17,la1210,2022-01-21T14:45:30.6160000-05:00,Contact coinbase support,,,,,,
8.74899E+17,Akemi Wada#6382,2022-01-21T14:45:59.5670000-05:00,By e-mail?,,,,,,
8.74899E+17,Akemi Wada#6382,2022-01-21T14:48:06.2040000-05:00,"I used to buy cryptocurrency by wire transfer, this time I want to try Paypal to buy cryptocurrency, but every time I get to the last step of payment there is a white screen",,,,,,
8.74899E+17,Akemi Wada#6382,2022-01-21T14:56:35.9420000-05:00,,https://cdn.discordapp.com/attachments/597638926152499206/934174663091822602/photo_2022-01-22_02-26-32.jpg?ex=65f4a7f3&is=65e232f3&hm=33b9da41504b5b427bccdf9aa1a44873226c72a618d557031655a78269b1400b&,,,,,
4.27327E+17,la1210,2022-01-21T14:56:57.8370000-05:00,Please check with coinbase support. We only cater Uniswap concerns here.,,,,,,
8.74899E+17,Akemi Wada#6382,2022-01-21T14:58:59.6560000-05:00,"I understand that only Uniswap is addressed here, and I can't get in touch with Coinbase support, so I wanted to ask if anyone has encountered this",,,,,,
4.27327E+17,la1210,2022-01-21T15:00:17.3980000-05:00,"All you will get are scammer DMing you pretending to be support unfortunately, just be careful",,,,,,
8.74899E+17,Akemi Wada#6382,2022-01-21T15:00:56.5660000-05:00,"Thank you for the reminder, I will pay attention to",,,,,,
9.34182E+17,cadgematic#1751,2022-01-21T15:32:37.9670000-05:00,a lot of times you have to sign in to Paypal when it pops-up,,,,,,
9.34182E+17,cadgematic#1751,2022-01-21T15:34:12.1850000-05:00,"then login back into Uniswap/Coinbase. I have my Coinbase linked to my PayPal for that feature alone, at first it always takes me out to PayPal (separately)",,,,,,
2.26529E+17,astraldebris,2022-01-21T17:40:26.7980000-05:00,"Hoping general is the best place for this:

I'm sure this has been asked before - but exchanges used in Hawaii? Coinbase and Binance not allowed. I'm wondering if there's any hard difference between Gemini and Kraken and what the community would recommend.",,,,,,
9.29582E+17,LordP#1197,2022-01-21T18:20:19.4720000-05:00,👋,,,,,,
5.08392E+17,Tickets#6981,2022-01-21T18:26:54.8880000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
9.30578E+17,stmAtters#8094,2022-01-21T18:52:29.8450000-05:00,Hi,,,,,,
8.11158E+17,wesley10003,2022-01-21T23:27:15.5510000-05:00,HI guys i have a questions,,,,,,
4.56227E+17,Deleted User,2022-01-21T23:28:59.1940000-05:00,What error did you got,,,,,,
8.11158E+17,wesley10003,2022-01-21T23:30:18.8750000-05:00,shows i got 0 uni .,,,,,,
7.47795E+17,sherieam,2022-01-21T23:30:36.5940000-05:00,Please don't cold mention people.,,,,,,
8.11158E+17,wesley10003,2022-01-21T23:31:20.7120000-05:00,i got 20 uni stay into my wallet for 6 months . are u able to help me out ?,,,,,,
7.47795E+17,sherieam,2022-01-21T23:34:20.2690000-05:00,You can check this link. https://discord.com/channels/597638925346930701/755969053280960533/827021171035209770 Or post you question in #🏛│governance,,,,,,
5.08392E+17,Tickets#6981,2022-01-22T00:25:20.9590000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
5.55917E+17,juugii_b,2022-01-22T00:32:24.8990000-05:00,How and where can  we stake UNI with high APY?,,,,,,
9.18737E+17,cjmac10,2022-01-22T00:54:08.5320000-05:00,Can I swap my erc20tokens to USDT and send USDT directly to my Crypto.com app?,,,,,,
7.47795E+17,sherieam,2022-01-22T00:55:59.4780000-05:00,Please create a ticket. Click the 📩   icon here #🙋│help p,,,,,,
9.18737E+17,cjmac10,2022-01-22T00:56:02.0060000-05:00,"Sorry,forgot to mention:Swapping on uniswap with Metamask and send usdt directly from my metamask to Crypto.com?",,,,,,
7.47795E+17,sherieam,2022-01-22T01:49:52.0980000-05:00,Your ticket >>> #deleted-channel,,,,,,
7.47795E+17,sherieam,2022-01-22T01:50:13.2490000-05:00,"⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
7.45905E+17,cindylo0,2022-01-22T07:07:53.2050000-05:00,@CZ$ | Ant274 No ads allowed. Please read #📙│rules,,,,,,
8.57668E+17,CZ$ | Ant274#6139,2022-01-22T07:08:34.1100000-05:00,"Sorry, will do 🙌🏼",,,,,,
8.374E+17,cryptobrickz,2022-01-22T09:09:30.2980000-05:00,On phone and laptop why??,https://cdn.discordapp.com/attachments/597638926152499206/934449701544149032/image0.png?ex=65f5a81a&is=65e3331a&hm=086363e13e38ba5c2d883e4d962cde1975824486e9254195c225f6d503ff0d6f&,,,,,
7.45905E+17,cindylo0,2022-01-22T09:11:59.2200000-05:00,"Please reply to your opened ticket here #deleted-channel 

⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
9.17795E+17,belabaloo,2022-01-22T09:46:20.0160000-05:00,"Hi, I wonder if you can help me to understand something. There are two FTM/ETH pools in v3. The 0.3% has 123k TVL, the 1% comission pool has 26.94m. The 1% pool did 1.32m volume in the last 24hours, the 0.3% pool had no volume in the last 10days. When ppl make the exchange, why does uniswap choose the higher commission pool?",,,,,,
3.1205E+17,bentpc8633,2022-01-22T10:18:46.3980000-05:00,"Looking to get into the LP using ETH and USDT. Just looking for a minimum $USD amount needed? I know�?very noobish�?,"",""
745905334505177098""",cindylo0,2022-01-22T10:20:09.1490000-05:00,You can simulate it in the app. Please check the guide here: https://help.uniswap.org/en/articles/5391541-provide-liquidity-on-uniswap-v3,,,
7.45905E+17,cindylo0,2022-01-22T10:23:17.7410000-05:00,Uniswap will use the pool that has the best price. It does not depend on the fee tier. Read more about it here: https://uniswap.org/blog/auto-router-v2,,,,,,
9.21611E+17,mthorman,2022-01-22T10:31:35.2880000-05:00,I was actually just wondering the same question�?.thanks for the link! That makes a lot more sense.,,👍 (1),,,,
9.30755E+17,KillPurple#3436,2022-01-22T11:30:13.0270000-05:00,"I am trying to swap wrapped Luna for ETH and no matter what amount I put, it says I have insufficient funds",,,,,,
5.08392E+17,Tickets#6981,2022-01-22T11:30:25.9340000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
7.45905E+17,cindylo0,2022-01-22T11:30:30.7220000-05:00,@KillPurple 👆,,,,,,
9.30755E+17,KillPurple#3436,2022-01-22T11:31:28.1270000-05:00,ERROR too many tickets,,,,,,
7.45905E+17,cindylo0,2022-01-22T11:32:06.8950000-05:00,Please try to update your Discord first.,,,,,,
9.30755E+17,KillPurple#3436,2022-01-22T11:32:46.7050000-05:00,What do you mean update my Discord? I just opened it,,,,,,
9.30755E+17,KillPurple#3436,2022-01-22T11:33:51.0040000-05:00,It says ask an admin to close tickets,,,,,,
8.03844E+17,jamboody,2022-01-22T11:36:46.6770000-05:00,Anyone know how to fix issue with confirming swap button on uniswap? I click it then it goes right back to the confirm swap button,,,,,,
7.45905E+17,cindylo0,2022-01-22T11:37:10.5040000-05:00,Please reply to your opened ticket here: #deleted-channel,,,,,,
7.45905E+17,cindylo0,2022-01-22T11:37:16.0170000-05:00,"⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
6.66139E+17,bing2,2022-01-22T12:06:42.1900000-05:00,Please ask this in #💻│dev-chat instead 🙂,,,,,,
8.03775E+17,orion8080,2022-01-22T14:42:30.0980000-05:00,Hi All,,,,,,
8.03775E+17,orion8080,2022-01-22T14:43:41.1200000-05:00,"I'm thinking about getting Uniswap, just thought I would join the Discord to get more info about it.",,,,,,
6.66139E+17,bing2,2022-01-22T14:44:52.1190000-05:00,"Hi, feel free to browse through #🌱│start-here-archive or Uniswap's help center: https://help.uniswap.org",,,,,,
8.03775E+17,orion8080,2022-01-22T14:46:02.1020000-05:00,"Cool, Thanks",,,,,,
6.66139E+17,bing2,2022-01-22T14:46:32.2020000-05:00,Please do be careful of scammers in your DMs. 👇,,,,,,
5.08392E+17,Tickets#6981,2022-01-22T14:46:40.3180000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
8.03775E+17,orion8080,2022-01-22T14:47:42.7140000-05:00,Got it,,"👌 (1),Uni (1)",,,,
8.03775E+17,orion8080,2022-01-22T15:00:22.1580000-05:00,"Ok, so I read the how to in the new user guide, I went to uniswap to check it out, and I connected my wallet to uniswap, and that worked fine. But when i searched for the token i wanted to swap, it was not on the list, and it has the option to import, i am looking at SG token",,,,,,
8.03775E+17,orion8080,2022-01-22T15:01:32.6580000-05:00,"Maybe, because i had it to swap from ETH to SG, and that is not compatible or swappable ?",,,,,,
6.66139E+17,bing2,2022-01-22T15:05:12.4470000-05:00,"Not all tokens are listed in the tokenlist. Just make sure you have the correct token address. 

Also, Uniswap is censorship resistant, so anyone can add any token including scam ones. Be sure to DYOR before buying anything off Uniswap.",,,,,,
5.08392E+17,Tickets#6981,2022-01-22T15:05:25.9150000-05:00,"Uniswap is a censorship resistant system.  This means that no one can prevent someone from using it.  This includes both the good and the bad kind of censorship.  A totalitarian government cannot prevent a token that goes against their interests from being traded on Uniswap, but also no one can prevent scammers from having their scam token traded on Uniswap.",,,,,,
8.03775E+17,orion8080,2022-01-22T15:34:44.3070000-05:00,got it,,,,,,
9.26564E+17,zack007#0114,2022-01-22T18:38:59.2110000-05:00,Hi Everybody,,,,,,
6.94363E+17,tornado7280,2022-01-22T20:07:20.0200000-05:00,Hi everyone,,,,,,
6.94363E+17,tornado7280,2022-01-22T20:08:31.7330000-05:00,"I can't seem to be able to find the uniswap v2 router address on polygon, can someone send here?",,,,,,
6.66139E+17,bing2,2022-01-22T20:17:38.7080000-05:00,"V2 is not deployed in Polygon, only V3.",,,,,,
6.94363E+17,tornado7280,2022-01-22T20:18:28.5070000-05:00,"I see, expected it to be the case but wasn't sure. Thanks!",,👍 (1),,,,
8.12335E+17,Want#4593,2022-01-22T20:38:05.4140000-05:00,"May I ask, I exchanged ETH for WETH, why have I not received WETH",,,,,,
5.08392E+17,Tickets#6981,2022-01-22T20:40:24.8310000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
6.66139E+17,bing2,2022-01-22T20:40:35.8150000-05:00,Please create a ticket following the instructions above☝️ DO NOT accept any help/support in direct messages (DMs). They're all scammers.,,,,,,
8.99398E+17,CryptoSop#8946,2022-01-22T20:51:26.5850000-05:00,"Hello all, I am new here... today I made my first swap with uniswap. I Use pancakeswap for many (BSC) swaps.

My first SWAP was horrible:

I agreed to pay the MAX fee of  0.00456203 ETH ($49.01). This fee is already extreme high for a swapping tool. 

Although I never accepted any higher fee, uniswap took 0.0543923 ($133.77) ! That is about 84 USD more than I agreed. 

How on earth is this possible? How do I get back my 'stolen' money?

Best, 
Sybrand alias CrpytoSop",https://cdn.discordapp.com/attachments/597638926152499206/934626350176796672/unknown.png?ex=65f64c9e&is=65e3d79e&hm=bd5ab0cd5932ff461c71193ad472b0818523e624963bc1b567f11cadb3dee667&,,,,,
7.47795E+17,sherieam,2022-01-22T21:24:42.4090000-05:00,"Uniswap is not on BSC. You may want to reach Pancakeswap to give you insights about the transaction.

**DO NOT ** share your seed phrases or private keys to anyone.",,,,,,
7.47795E+17,sherieam,2022-01-22T21:41:10.5240000-05:00,"@Deleted User
@Xuighin
@Deleted User
@Want 

Your Tickets
#deleted-channel 
#deleted-channel 
#deleted-channel
#deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
7.47795E+17,sherieam,2022-01-22T22:35:21.7910000-05:00,"@CryptoSop Your ticket >>> #deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
8.99398E+17,CryptoSop#8946,2022-01-22T22:37:04.1900000-05:00,Started a thread.,,,,,,
5.08392E+17,Tickets#6981,2022-01-22T22:47:04.4100000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
5.27514E+17,chickens to the slaughterhouse#1056,2022-01-22T23:45:46.1660000-05:00,"Hello i have the same question as this person and it seems he never got any answer. Can someone please shed light on how to migrate this to V3 to withdraw?

The site is supposed to show existing V2 positions to allow easy migration but it does not show up.",,,,,,
7.47795E+17,sherieam,2022-01-22T23:56:12.0860000-05:00,https://help.uniswap.org/en/articles/5391553-migrate-liquidity-from-uniswap-v2-to-v3 this is only possible in Ethereum mainnet.,,,,,,
5.27514E+17,chickens to the slaughterhouse#1056,2022-01-22T23:57:10.0630000-05:00,so i have to first bridge whatever i have (lp tokens) to the ETH net?,,,,,,
7.47795E+17,sherieam,2022-01-22T23:58:02.0920000-05:00,You have a ticket here >>> #deleted-channel,,,,,,
5.27514E+17,chickens to the slaughterhouse#1056,2022-01-22T23:58:21.0600000-05:00,"let's chat there, thanks",,,,,,
9.15458E+17,Machine🔔#5294,2022-01-23T07:14:48.8110000-05:00,Hello how i can stake only uniswap ?,,,,,,
8.25563E+17,undoubted08,2022-01-23T07:17:16.8690000-05:00,"Hi there, there's no staking currently available on the UI. You can only provide liquidity https://help.uniswap.org/en/collections/3033939-provide-liquidity",,,,,,
8.25563E+17,undoubted08,2022-01-23T07:17:40.2660000-05:00,"@Machine🔔 DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
7.50001E+17,bitcoinbobbybrown,2022-01-23T08:05:43.2630000-05:00,"Getting a ""Something went wrong"" error when trying to add a new ETH/ DAI or ETH/ USDC pool. All others work fine",,,,,,
5.08392E+17,Tickets#6981,2022-01-23T08:06:23.5260000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
8.25563E+17,undoubted08,2022-01-23T08:06:31.4310000-05:00,@BitcoinBobbyBrown ☝️,,👍 (1),,,,
4.59177E+17,lec10,2022-01-23T08:56:59.2420000-05:00,hi someone to help with a swap?,,,,,,
8.25563E+17,undoubted08,2022-01-23T08:57:34.9310000-05:00,"Please create a ticket following the instructions above ☝️ and DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
4.59177E+17,lec10,2022-01-23T08:58:03.0020000-05:00,ok thank you!,,👍 (2),,,,
9.28847E+17,elizzyson,2022-01-23T09:48:35.5500000-05:00,Hello can I get help with a swap?,,,,,,
8.25563E+17,undoubted08,2022-01-23T09:49:03.3030000-05:00,"Please create a ticket following the instructions above ☝️ and DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
7.56895E+17,proximity.btc,2022-01-23T10:06:24.0620000-05:00,Can someone help explain why we cannot our token or pair on the search when using Uniswap V3 polygon? We want to derive pricing from the asset from there,,,,,,
6.66139E+17,bing2,2022-01-23T10:16:16.5450000-05:00,"Hi, where exactly do you search your token?",,,,,,
7.56895E+17,proximity.btc,2022-01-23T10:52:39.6310000-05:00,Thank you I’ve found it.,,,,,,
1.05137E+17,tanz0rz,2022-01-23T11:29:00.9980000-05:00,Where can we get information about how to call the `swap()` function directly? It uses a field called `calldata` and I want to understand how to generate this myself.,,,,,,
6.66139E+17,bing2,2022-01-23T11:29:21.4220000-05:00,Please ask this in #💻│dev-chat instead 🙂,,,,,,
9.12113E+17,ss348,2022-01-23T11:45:24.3330000-05:00,Hello need some help @admins,,,,,,
9.12113E+17,ss348,2022-01-23T11:47:26.6160000-05:00,How do I create liquidity tokens in polygon network on uniswap ? And how do I enter a pool I want to enter ? Like I want to create usdc/ust LP and I want to farm them but I cannot see any pool or farm. I can just read the pair. There’s no apy mentioned and no mentions of a pool,,,,,,
9.12113E+17,ss348,2022-01-23T11:48:33.1420000-05:00,And I cannot even see any liquidity tokens creating option or swap,,,,,,
8.25563E+17,undoubted08,2022-01-23T11:51:52.8430000-05:00,"Hi there, You can check available pools here: https://info.uniswap.org/#/polygon/pools

And guide to provide liquidity here: https://help.uniswap.org/en/articles/5391541-provide-liquidity-on-uniswap-v3",,,,,,
8.25563E+17,undoubted08,2022-01-23T11:52:12.5860000-05:00,"DO NOT accept help or support in direct messages (DMs), they are all scammers so beware!",,,,,,
9.12113E+17,ss348,2022-01-23T11:55:01.3090000-05:00,I’ve read this but I really don’t understand. I’ve seen the pair usdc/ust is there but I can’t find it on polygon chain,,,,,,
9.12113E+17,ss348,2022-01-23T11:56:04.8810000-05:00,I’m new to this. I hope you don’t mind me helping 🙂,,,,,,
8.25563E+17,undoubted08,2022-01-23T11:59:56.2830000-05:00,It is on polygon: https://info.uniswap.org/#/polygon/pools/0x3f5228d0e7d75467366be7de2c31d0d098ba2c23,,,,,,
8.25563E+17,undoubted08,2022-01-23T12:01:46.0500000-05:00,You can add liquidity here: `https://app.uniswap.org/#/pool` make sure the UI and your wallet is on polygon network,,,,,,
9.12113E+17,ss348,2022-01-23T12:02:30.0640000-05:00,I want to create LP token for usdc/ust. Where do I create that ? Ust not usdt and secondly I can’t find in pools how to stake them. And where the apy mentioned ?,,,,,,
8.25563E+17,undoubted08,2022-01-23T12:03:51.7300000-05:00,"Oh sorry about that, I overlooked ust for USDT 😅",,,,,,
9.12113E+17,ss348,2022-01-23T12:04:00.9280000-05:00,And while creating this why is it using 170 usdc for 100 usdt. Shouldn’t it be equal ?,https://cdn.discordapp.com/attachments/597638926152499206/934856004930265098/620FB8FF-7101-44F7-9675-61D24AD3D538.jpg?ex=65f72280&is=65e4ad80&hm=56279e08520b95cb2ba4384ffb04b7243276510553368b2e967306a74830a8fd&,,,,,
8.25563E+17,undoubted08,2022-01-23T12:04:55.9840000-05:00,You can search for the token address if it has available pool.,,,,,,
8.25563E+17,undoubted08,2022-01-23T12:05:16.1820000-05:00,"No it's not, it would depend on the price range you've set",,,,,,
9.12113E+17,ss348,2022-01-23T12:19:19.0850000-05:00,Okay but I can’t find ust in LP creation. And where do I find pools ? I can’t seem to find any pools ? There’s no apy mentioned. There’s no option,,,,,,
6.66139E+17,bing2,2022-01-23T12:25:25.5680000-05:00,Search using the token address instead when selecting the token. Analytics for Uniswap is only at https://info.uniswap.org/#/polygon/pools,,,,,,
9.12113E+17,ss348,2022-01-23T12:26:58.5760000-05:00,I cannot find ust contact on poly scan or anywhere else. And where’s the apy mentioned? Aren’t there any farms on uniswap?,,,,,,
6.66139E+17,bing2,2022-01-23T12:27:47.3290000-05:00,There are no farming programs in Uniswap at the moment.,,,,,,
9.12113E+17,ss348,2022-01-23T12:28:37.1600000-05:00,,https://cdn.discordapp.com/attachments/597638926152499206/934862197153226802/E46E53D4-4912-4ABF-8EF5-8BFA9AC7288B.jpg?ex=65f72844&is=65e4b344&hm=08531e87cbed1ea52f391412ce99116a8024fe091241649f81533f3bb42f9112&,,,,,
9.12113E+17,ss348,2022-01-23T12:29:52.4430000-05:00,See this bud. That’s false info then ?,https://cdn.discordapp.com/attachments/597638926152499206/934862513143709817/6969DFC7-42C9-4329-85F8-1776E7F7AA0C.jpg?ex=65f72890&is=65e4b390&hm=152c905ea8c3b2810b474ebc937e9d57a53ef7a4dbf5b616b1d26b2c3dbbeccd&,,,,,
6.66139E+17,bing2,2022-01-23T12:30:30.6220000-05:00,"You stake the LP tokens in that dApp, not in Uniswap. As for the process or mechanics of the staking itself you'll have to check with that dApp.",,,,,,
9.12113E+17,ss348,2022-01-23T12:40:54.0280000-05:00,No it’s forwarding me towards uniswap only for lp staking,,,,,,
6.66139E+17,bing2,2022-01-23T12:42:00.9830000-05:00,"For providing the liquidity you can check the steps here: https://help.uniswap.org/en/articles/5391541-provide-liquidity-on-uniswap-v3

Get UST's contract address first and use it to search for the token when adding.",,,,,,
9.12113E+17,ss348,2022-01-23T12:42:04.5520000-05:00,This might be outdated or something,,,,,,
9.12113E+17,ss348,2022-01-23T12:43:10.0320000-05:00,So there aren’t any farms in uniswap?,,,,,,
6.66139E+17,bing2,2022-01-23T12:43:43.1260000-05:00,"There's no liquidity farming (or staking) in Uniswap, just providing liquidity.",,,,,,
9.12113E+17,ss348,2022-01-23T12:45:48.4610000-05:00,Okay understood thanks,,,,,,
5.7753E+17,waynebruce,2022-01-23T13:36:59.6420000-05:00,how can I swap across a chosen pool instead of the optimal path?,,,,,,
9.14156E+17,Samanseydal#3327,2022-01-23T13:39:12.8660000-05:00,Hi,,,,,,
6.66139E+17,bing2,2022-01-23T13:40:47.4180000-05:00,You won't be able to do this in the UI. The router will always use the path with the best price.,,,,,,
5.7753E+17,waynebruce,2022-01-23T13:42:32.9690000-05:00,thanks - on a contract level do I have to use the router or can I swap directly through the pool?,,,,,,
6.66139E+17,bing2,2022-01-23T13:43:39.4410000-05:00,"Not sure about that, sorry. You can ask in #💻│dev-chat instead.",,💯 (2),,,,
2.95058E+17,leedleleedleleedle,2022-01-23T13:44:21.4960000-05:00,when making a uniswap pool why does it say the gass fee to add it is like 1 entire eth?,,,,,,
5.7753E+17,waynebruce,2022-01-23T13:45:02.1280000-05:00,"its a pretty gas intense process: contract creation, nft creation etc",,,,,,
2.95058E+17,leedleleedleleedle,2022-01-23T13:46:21.8820000-05:00,hm,,,,,,
3.11351E+17,maxandrew,2022-01-23T13:56:18.5440000-05:00,How do you search by pool address?,,,,,,
6.66139E+17,bing2,2022-01-23T13:58:02.3410000-05:00,You can go to `https://info.uniswap.org/home#/pools/<pool_address_here>`,,🙌 (2),,,,
3.11351E+17,maxandrew,2022-01-23T14:01:36.0350000-05:00,"Much love! Assuming there isn't an option for Arbitrum Rinkeby? Like 
`https://info.uniswap.org/home#/testnet-arbitrum/pools/<my-pool>`?",,,,,,
8.25563E+17,undoubted08,2022-01-23T14:03:42.9730000-05:00,There's actually no available analytics page for testnets.,,ty (2),,,,
8.25563E+17,undoubted08,2022-01-23T14:07:36.3560000-05:00,You can ask that on #💻│dev-chat channel instead,,,,,,
3.11351E+17,maxandrew,2022-01-23T14:07:51.3940000-05:00,Actually got it really appreciate your help!,,👍 (2),,,,
9.34872E+17,blinds17#5627,2022-01-23T14:14:06.0070000-05:00,does anyone know how to contact uniswap support?,,,,,,
