AuthorID,Author,Date,Content,Attachments,Reactions,,,,,,
4.34055E+17,zk32,2022-10-11T05:52:40.8540000-04:00,Perfect,,,,,,,,
4.34055E+17,zk32,2022-10-11T05:52:48.9270000-04:00,Good morning guys,,,,,,,,
9.69769E+17,prosperfx,2022-10-11T06:19:48.2020000-04:00,"For the most part, spot or futures?",,,,,,,,
4.26013E+17,nosayox,2022-10-11T06:37:37.4040000-04:00,"Hey, why my binance app take 2go on my phone ? I can change that ?",,,,,,,,
7.30052E+17,atifihsan,2022-10-11T06:40:35.8120000-04:00,hello,,,,,,,,
9.65646E+17,Bibi,2022-10-11T08:00:27.3490000-04:00,,,,,,,,,
9.65646E+17,Bibi,2022-10-11T08:00:27.9560000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.94858E+17,hodler2911,2022-10-11T09:09:45.7020000-04:00,Ok,,,,,,,,
2.948E+17,.graveless,2022-10-11T09:35:10.3560000-04:00,hi there,,,,,,,,
2.948E+17,.graveless,2022-10-11T09:35:49.6160000-04:00,i have a quick question. I withdrew my USDT to another wallet using TRX but it shows that it is an internal transfer. Is it supposed to be an internal transfer?,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T09:45:38.3520000-04:00,"no, if you are taking assets out of binance, it is not an internal transfer",,,,,,,,
2.948E+17,.graveless,2022-10-11T09:47:39.9000000-04:00,but it shows that is internal?,,,,,,,,
2.948E+17,.graveless,2022-10-11T09:47:47.0930000-04:00,why is that,,,,,,,,
2.948E+17,.graveless,2022-10-11T09:48:08.5330000-04:00,i did not choose the option for binance user withdrawal???,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T09:48:26.4590000-04:00,"maybe there is an internal step, before letting them out",,,,,,,,
2.948E+17,.graveless,2022-10-11T10:01:44.2600000-04:00,would the team members speak here? i want to make sure of this. or is there another channel to open a ticket or something,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T10:02:23.7570000-04:00,"chat with our support... 
https://www.binance.com/en/chat
they can see more things via the internal dashboard
(the first questions are from a bot ... answer with ""unsolved problem 👎"" and you will chat with an operator.)",,,,,,,,
8.615E+17,aqibsahib,2022-10-11T10:11:42.3610000-04:00,"**Binance Will Support the BNB Smart Chain (BEP20) Network Upgrade & Hard Fork**

https://www.binance.com/en/support/announcement/abf74fc94ac04f06b6822f0d624e9074",,,,,,,,
8.615E+17,aqibsahib,2022-10-11T10:11:53.9420000-04:00,:ex_binance:,,,,,,,,
2.948E+17,.graveless,2022-10-11T10:41:49.9820000-04:00,how do i contact online customer service representatives?,https://cdn.discordapp.com/attachments/882554401154289667/1029403458429800448/unknown.png?ex=661553ad&is=6602dead&hm=5128d57f0ea9dc71645aad4b690cd400ff71199eb5cde5753a314ffb40d4a7cc&,,,,,,,
4.56227E+17,Deleted User,2022-10-11T10:56:00.6250000-04:00,"Hello 
I need some assistance",,,,,,,,
6.11468E+17,dicer18051,2022-10-11T11:04:24.9510000-04:00,Hello how can I help?,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T11:16:59.4020000-04:00,did you move assets from binance to?,,,,,,,,
9.65646E+17,Bibi,2022-10-11T12:00:24.8020000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
9.65646E+17,Bibi,2022-10-11T12:00:28.5700000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
2.948E+17,.graveless,2022-10-11T12:11:49.8610000-04:00,i moved USDT out to another wallet through the withdraw button,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T12:13:19.2570000-04:00,"if you are talking about metamask or trust wallet, have the assets arrived? maybe by mistake you clicked on ""internal transfer?",,,,,,,,
2.948E+17,.graveless,2022-10-11T12:15:34.0760000-04:00,this is the form i filled,https://cdn.discordapp.com/attachments/882554401154289667/1029427047870767264/Untitled.png?ex=661569a6&is=6602f4a6&hm=522b82d8a64a0382142905d7991fe96a7038df2006a81590209daedde466c451&,,,,,,,
2.948E+17,.graveless,2022-10-11T12:16:01.8160000-04:00,the asset is not on binanace anymore,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T12:19:21.7950000-04:00,"did you read here?
https://www.binance.com/en/support/faq/115003743192",,,,,,,,
2.948E+17,.graveless,2022-10-11T12:21:54.6880000-04:00,yes i read it,,,,,,,,
2.948E+17,.graveless,2022-10-11T12:22:15.6400000-04:00,this shouldnt be an internal transfer right?,https://cdn.discordapp.com/attachments/882554401154289667/1029428731950944286/unknown.png?ex=66156b37&is=6602f637&hm=85f5e737ef4112ecdc2000c9b9ea8f8379406dcae0f03b7209805bb77f8dd481&,,,,,,,
5.41689E+17,when_lambo,2022-10-11T12:22:42.3170000-04:00,no,,,,,,,,
2.948E+17,.graveless,2022-10-11T12:22:46.9870000-04:00,i filled in this form,,,,,,,,
2.948E+17,.graveless,2022-10-11T12:22:57.2770000-04:00,so why is it an internal transfer?,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T12:24:02.4880000-04:00,"sorry but i really don't know.
continue chatting with support and tell them that that number is the TXID of the transaction",,,,,,,,
2.948E+17,.graveless,2022-10-11T12:24:43.7000000-04:00,right now i am asking where should i go for live chatting with customer representative? the chat is automated right now,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T12:25:56.4860000-04:00,did you chat to an operator or did you answer automatic questions? we have a chat with specialists but it is the support that puts you in touch with them,,,,,,,,
2.948E+17,.graveless,2022-10-11T12:26:15.6630000-04:00,i am trying to go to an operator. right now i cant find that option,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T12:26:57.8200000-04:00,"click on ""unsolved 👎"" and you will chat with an operator",,,,,,,,
2.948E+17,.graveless,2022-10-11T12:27:06.5840000-04:00,alright,,,,,,,,
9.94858E+17,hodler2911,2022-10-11T13:19:21.7560000-04:00,🔥🔥,,,,,,,,
5.19235E+17,0xsmiler,2022-10-11T14:13:42.1890000-04:00,there's a scammer acting as a bot,,,,,,,,
5.19235E+17,0xsmiler,2022-10-11T14:14:00.9200000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1029456855912685639/unknown.png?ex=66158568&is=66031068&hm=c0d089e58f7b9c9b87ab8cee79bc71a95a0ab779bc9e693d341f04906ef019bc&,,,,,,,
5.41689E+17,when_lambo,2022-10-11T14:18:49.2740000-04:00,can you copy the ID?,,,,,,,,
5.19235E+17,0xsmiler,2022-10-11T14:19:03.3730000-04:00,СaptchaВot#1411,,,,,,,,
5.19235E+17,0xsmiler,2022-10-11T14:19:20.4450000-04:00,sent a link to verify then asks to connect to wallet,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T14:43:42.3430000-04:00,yes i know it's a scammer ... but it uses special characters in nick and i can't find it,,,,,,,,
5.53976E+17,talha7639,2022-10-11T14:55:13.5750000-04:00,hello 18k btc,,,,,,,,
1.01738E+18,hecky69.,2022-10-11T15:37:30.1940000-04:00,hello,,,,,,,,
9.65646E+17,Bibi,2022-10-11T16:00:28.5290000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.20242E+17,trudistyle,2022-10-11T16:39:24.5020000-04:00,hello does somebody know how i can contact binance?,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T16:44:22.2510000-04:00,"https://www.binance.com/en/chat
(the first questions are from a bot ... answer with ""unsolved 👎"" and you will chat with an operator.)",,,,,,,,
4.56227E+17,Deleted User,2022-10-11T17:13:56.3120000-04:00,Anyone have an official reason as to why Binance is de-listing HNT?,,,,,,,,
9.52014E+17,Bibi#4458,2022-10-11T17:15:18.7430000-04:00,,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T17:18:29.3630000-04:00,this is not information that we are aware of ... and in any case the HNT / BUSD pair remains,,,,,,,,
4.56227E+17,Deleted User,2022-10-11T17:22:32.8660000-04:00,Thank you for the clarification.  Do you know if that information will be made public?,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T17:25:02.9550000-04:00,"""will be made""??? was announced days ago
<https://www.binance.com/en/support/announcement/64b9451dc9394f058802dd9ee4b52913>",,,,,,,,
4.56227E+17,Deleted User,2022-10-11T17:26:58.5370000-04:00,"I read that, but it didn't provide info as to why",,,,,,,,
5.41689E+17,when_lambo,2022-10-11T17:28:17.8020000-04:00,on the reason for the delisting pairs? it is generally not specified,,,,,,,,
4.56227E+17,Deleted User,2022-10-11T17:30:09.1310000-04:00,"I see.  Just trying to see if I can get the info whenever big changes occur on a token I have a stake in, that's all.  Thanks",,,,,,,,
4.56227E+17,Deleted User,2022-10-11T17:41:53.6360000-04:00,"Good evening, I'm facing an issue, I'm trying to do last KYC step on Binance and it's asking me for proof of address, but at the moment I just cannot provide this document, is there any way I can circumvent this step by providing other type of information ?",,,,,,,,
8.27583E+17,elpapito33,2022-10-11T17:46:17.7160000-04:00,@Panka hi! is there any binance romanian giveaway or we got scam mails?,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T17:54:19.2140000-04:00,much more likely a scam. can you write me the email address?,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T17:54:49.2790000-04:00,your city hall does not issue documents?,,,,,,,,
4.56227E+17,Deleted User,2022-10-11T17:56:09.9580000-04:00,I'm not living in my house and I don't have any bills issued on my name,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T17:56:51.0300000-04:00,then you can't do anything,,,,,,,,
4.56227E+17,Deleted User,2022-10-11T17:57:17.2970000-04:00,Thanks for your time,,,,,,,,
8.27583E+17,elpapito33,2022-10-11T17:59:55.4280000-04:00,in DM?,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T18:00:13.7180000-04:00,"no, you can post the link here",,,,,,,,
8.27583E+17,elpapito33,2022-10-11T18:01:05.4960000-04:00,they even spoof the link of giveway to look like is on binance.com/ro/balbla(in numbres like a seed),,,,,,,,
8.27583E+17,elpapito33,2022-10-11T18:01:21.3230000-04:00,wait give me a minute,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T18:02:55.4070000-04:00,you can check by yourself here,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T18:02:56.0650000-04:00,https://www.binance.com/en/official-verification,,,,,,,,
8.27583E+17,elpapito33,2022-10-11T18:02:58.2980000-04:00,heiiii,,,,,,,,
9.52014E+17,Bibi#4458,2022-10-11T18:03:13.8610000-04:00,,,,,,,,,
5.41689E+17,when_lambo,2022-10-11T18:03:20.1950000-04:00,clear,,,,,,,,
8.27583E+17,elpapito33,2022-10-11T18:04:04.9230000-04:00,"so, itt's 100% scam + all ro version of telegram right?",,,,,,,,
5.41689E+17,when_lambo,2022-10-11T18:04:32.3070000-04:00,"please, send me a freind request... i want to see those link",,,,,,,,
9.03955E+17,hunting_crypto,2022-10-11T19:21:52.4830000-04:00,LEGENDARY:) 😎,https://cdn.discordapp.com/attachments/882554401154289667/1029534331422654545/IMG_0705.png?ex=6615cd90&is=66035890&hm=bc34204c0ee259561bef29081af7529bd3daf65c0115a691dbb730c91b477e49&,,,,,,,
9.65646E+17,Bibi,2022-10-11T20:00:27.4270000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
9.65646E+17,Bibi,2022-10-11T20:00:27.8990000-04:00,,,,,,,,,
9.65646E+17,Bibi,2022-10-11T20:00:28.9630000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
1.02659E+18,eyesofhellpixelthecreator,2022-10-11T20:04:02.0990000-04:00,no scam just ask how to get 2 follows on binance can someone help,,,,,,,,
8.8086E+17,ibnyosuf,2022-10-11T20:15:11.3010000-04:00,Gm,,,,,,,,
8.75073E+17,shabolal,2022-10-11T22:10:32.3030000-04:00,Hey good night,,,,,,,,
8.75073E+17,shabolal,2022-10-11T22:10:44.1010000-04:00,New to this community,,,,,,,,
7.30052E+17,atifihsan,2022-10-11T23:00:36.3700000-04:00,Good morning everyone ❤️,,,,,,,,
9.65646E+17,Bibi,2022-10-12T00:00:29.2980000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.43405E+17,dilhara2001,2022-10-12T01:20:26.7650000-04:00,🔥,,,,,,,,
9.40838E+17,eurossi,2022-10-12T02:52:24.7790000-04:00,Good morning,,,,,,,,
9.40838E+17,eurossi,2022-10-12T02:52:34.3330000-04:00,I am happy to join to this community,,,,,,,,
9.40838E+17,eurossi,2022-10-12T02:53:10.9400000-04:00,The world biggest and rich community,,,,,,,,
4.75629E+17,maruse_que,2022-10-12T03:42:27.1920000-04:00,welcome 🙂,,,,,,,,
9.65646E+17,Bibi,2022-10-12T04:00:25.5800000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
9.65646E+17,Bibi,2022-10-12T04:00:29.1670000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
6.11468E+17,dicer18051,2022-10-12T04:50:34.4320000-04:00,Good Morning 🌞,,,,,,,,
9.3285E+17,patdawan1304,2022-10-12T05:43:02.0730000-04:00,GN bnb chain,,,,,,,,
9.3285E+17,patdawan1304,2022-10-12T05:43:09.0300000-04:00,Love y’all,,,,,,,,
5.30888E+17,jgeerinckx,2022-10-12T05:44:35.4410000-04:00,"hey i just joined and got my verification with wick, but i also got another one from O K A Y~B E A R S|TEAM#7151, do i ignore the second one, doesn't seem right to me?",,,,,,,,
8.88368E+17,koshish5976,2022-10-12T05:49:27.2370000-04:00,hello guys,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T06:09:36.0480000-04:00,"yes, it's scam",,,,,,,,
9.52014E+17,Bibi#4458,2022-10-12T06:10:21.1890000-04:00,,,,,,,,,
9.52014E+17,Bibi#4458,2022-10-12T06:10:44.3620000-04:00,,,,,,,,,
9.52014E+17,Bibi#4458,2022-10-12T06:11:15.1210000-04:00,,,,,,,,,
9.81762E+17,bornbaddipesh,2022-10-12T06:25:39.0770000-04:00,hello,,,,,,,,
9.31861E+17,starscream8717,2022-10-12T06:56:50.5600000-04:00,hi,,,,,,,,
9.69769E+17,prosperfx,2022-10-12T06:56:52.9800000-04:00,What crypto/coins are best for long term investment?,,,,,,,,
6.1454E+17,mireska4.20,2022-10-12T07:35:47.4830000-04:00,🤣,https://cdn.discordapp.com/attachments/882554401154289667/1029719027490234388/unknown.png?ex=66167993&is=66040493&hm=38b75778b1c6ca59226a6b7c8792b38039435084f6fcf97056dc1f36fbcda9b3&,,,,,,,
9.65646E+17,Bibi,2022-10-12T08:00:29.6420000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
7.26209E+17,shazzy4267,2022-10-12T08:41:54.1650000-04:00,hello,,,,,,,,
7.26209E+17,shazzy4267,2022-10-12T08:42:00.7680000-04:00,guys,,,,,,,,
7.26209E+17,shazzy4267,2022-10-12T08:42:07.6340000-04:00,how are you guys,,,,,,,,
7.26209E+17,shazzy4267,2022-10-12T08:42:15.6130000-04:00,i hope you are doing well guys,,,,,,,,
7.26209E+17,shazzy4267,2022-10-12T08:48:05.0030000-04:00,anyone,,,,,,,,
7.26209E+17,shazzy4267,2022-10-12T08:48:11.5520000-04:00,here👍,,,,,,,,
6.63105E+17,sonic9082,2022-10-12T09:03:27.6360000-04:00,Test,,🍻 (2),,,,,,
6.63105E+17,sonic9082,2022-10-12T09:04:17.6170000-04:00,Yepp all is great here,,,,,,,,
6.63105E+17,sonic9082,2022-10-12T09:04:49.9180000-04:00,How are you doing,,,,,,,,
7.26209E+17,shazzy4267,2022-10-12T09:13:37.2380000-04:00,fine thank you,,,,,,,,
5.72687E+17,stokbroodje,2022-10-12T09:30:03.1480000-04:00,hi,,,,,,,,
5.72687E+17,stokbroodje,2022-10-12T09:30:31.1100000-04:00,"I just got dmed by 3 different type of verify bots, I just verified using @Wick, I should be fine right?",,,,,,,,
3.06535E+17,victowz,2022-10-12T09:31:41.6170000-04:00,Hello all,,,,,,,,
8.79818E+17,crystalabs,2022-10-12T09:36:12.0250000-04:00,Yes wick is correct,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:36:56.4490000-04:00,@when_lambo,,🍻 (1),,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:37:33.2070000-04:00,Ohh yeah yeah ..it’s wick,,,,,,,,
5.72687E+17,stokbroodje,2022-10-12T09:38:05.0720000-04:00,bruh I joined this server and got dmed by 3 different verify bots (only verified with Wick) then got 4 different people sending me friend requests,,,,,,,,
8.79818E+17,crystalabs,2022-10-12T09:38:51.6660000-04:00,You must be handsome,,,,,,,,
5.72687E+17,stokbroodje,2022-10-12T09:39:14.3120000-04:00,I mean yea but they must really like me lol,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:41:20.6300000-04:00,It’s just the beginning 😂,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:43:07.2920000-04:00,"What’s this ?? 
@Stokbroodje",,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:43:08.5880000-04:00,can you tell us who wrote to you?,,,,,,,,
9.32679E+17,soeminzun,2022-10-12T09:43:16.2000000-04:00,I am happy to be here,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:43:41.2590000-04:00,That’s good☺️,,,,,,,,
4.38338E+17,fernadious,2022-10-12T09:44:18.5170000-04:00,hello all,,,,,,,,
5.72687E+17,stokbroodje,2022-10-12T09:44:38.7240000-04:00,@Easy Demons Club @CaрtchаВоt and @Wick (last one is real),,,,,,,,
9.52014E+17,Bibi#4458,2022-10-12T09:45:11.7510000-04:00,,,,,,,,,
9.52014E+17,Bibi#4458,2022-10-12T09:45:28.4590000-04:00,,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:46:07.9720000-04:00,oh no... they left the server... 🤭,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:46:23.0070000-04:00,😂😂😂,,,,,,,,
9.65524E+17,micheal20.,2022-10-12T09:48:22.7770000-04:00,Hello! Is the AMA holding here?,,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:48:50.1720000-04:00,Hey Guys,,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:49:27.7530000-04:00,Bot 😂,,,,,,,,
8.79818E+17,crystalabs,2022-10-12T09:50:11.4600000-04:00,@when_lambo is ge in the room with u now 😂,,,,,,,,
5.72687E+17,stokbroodje,2022-10-12T09:50:12.9490000-04:00,"Thanks! haha, also I got a timeout as soon as sending that message, no clue what I did wrong..",,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:50:15.8290000-04:00,Any @binanceangel here ..?,,,,,,,,
3.41142E+17,warpath9020,2022-10-12T09:50:47.6450000-04:00,hii,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:50:53.0070000-04:00,maybe because you have tagged too many people,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:51:01.0940000-04:00,here we are,,,,,,,,
5.72687E+17,stokbroodje,2022-10-12T09:51:14.4130000-04:00,true that would make sense.,,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:51:52.2390000-04:00,"Equalizer i like the name 
It is like Dom's Pacifist 😂😂",,🍻 (1),,,,,,
9.969E+17,kyle7109,2022-10-12T09:52:55.2340000-04:00,Hello everyone,,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:53:12.6080000-04:00,@when_lambo  regarding the ama session will it take over in discord or binance live. .?,,,,,,,,
9.94858E+17,hodler2911,2022-10-12T09:53:27.4240000-04:00,Hi,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:53:28.0980000-04:00,"yes, tomorrow",,,,,,,,
9.94858E+17,hodler2911,2022-10-12T09:53:47.3140000-04:00,How is the quiz conducted on discord?,,,,,,,,
9.31299E+17,dapoet997325,2022-10-12T09:53:56.6630000-04:00,Hello,,,,,,,,
9.94858E+17,hodler2911,2022-10-12T09:53:57.1090000-04:00,Google form?,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:54:02.7060000-04:00,look here #📢┃ama-announcement,,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:54:12.7810000-04:00,Thanks 🙏,,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:54:25.4810000-04:00,Just had a look over it,,,,,,,,
9.94858E+17,hodler2911,2022-10-12T09:54:59.2310000-04:00,??,,,,,,,,
4.65146E+17,hashimhas5,2022-10-12T09:55:09.6370000-04:00,Hi,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:55:22.2460000-04:00,more information later,,,,,,,,
8.98966E+17,muhammetkutlu33,2022-10-12T09:55:25.3920000-04:00,hi,,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:55:26.8020000-04:00,So how many angels are there here,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:55:41.1270000-04:00,here? 61,,,,,,,,
5.26971E+17,balbasaur7310,2022-10-12T09:56:01.5920000-04:00,I know @kikebnb  and @Susanbnb,,,,,,,,
9.26993E+17,crypt0nian,2022-10-12T09:56:23.1370000-04:00,Send me your DP please,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:57:03.2980000-04:00,"Yoo 
Any good trades for today??",,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:57:39.6390000-04:00,I see people doing their best on MATIC,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T09:57:57.6640000-04:00,Kind of like a temptation for real😂,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T09:59:02.9500000-04:00,nope... it's mine,,🤣 (1),,,,,,
9.26993E+17,crypt0nian,2022-10-12T10:01:12.6930000-04:00,😂 knew you’d say this so i downloaded one from google already 🤣,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T10:02:07.6640000-04:00,you see? wanting is power,,"🚀 (1),💯 (1)",,,,,,
9.26993E+17,crypt0nian,2022-10-12T10:02:41.2620000-04:00,I feel powerful now 🔥🚀,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T10:07:23.7420000-04:00,sorry but you can't use the moderators logo ...,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T10:07:51.0500000-04:00,😂😂😂😂was expecting to see this earlier,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T10:08:25.1210000-04:00,"you are ""borderline""",,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T10:08:46.5640000-04:00,Meaning🙁?,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T10:10:29.6600000-04:00,your DP is almost to be removed ... almost,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T10:11:27.0120000-04:00,"Do you feel I should changed it? 
Cuz I’ve been using for quite some months now 
Buh I could remove it ..if it’s quite uncomfortable",,,,,,,,
5.41689E+17,when_lambo,2022-10-12T10:11:42.3320000-04:00,naaaaa... it's ok,,👍 (1),,,,,,
9.53754E+17,itsmejoe.,2022-10-12T10:12:03.9210000-04:00,"Ok man�?,"",🍻 (1)""",,,,,,,,
6.8832E+17,ha_thang,2022-10-12T10:13:49.1280000-04:00,ama is to answer the question on the form or what?,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T10:14:41.5410000-04:00,more information later,,,,,,,,
9.23889E+17,.chibuike,2022-10-12T10:19:24.0720000-04:00,Hello binariens,,,,,,,,
3.86427E+17,gaztest,2022-10-12T10:22:23.0620000-04:00,Just found out this Discord existed 🤟,,,,,,,,
8.05223E+17,cryptohodlerid.eth,2022-10-12T10:22:33.1860000-04:00,Hello guys,,🤟 (1),,,,,,
5.41689E+17,when_lambo,2022-10-12T10:23:34.3320000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1029761251007528980/scam_02.jpg?ex=6616a0e6&is=66042be6&hm=90b8d4656a9391b6d62cd8e43b6044c7919afe1ae07be867f4913d098ac2704d&,,,,,,,
8.80346E+17,briant1422,2022-10-12T10:24:53.2700000-04:00,"hi,guys",,,,,,,,
8.99891E+17,vipvaliant,2022-10-12T10:25:34.8550000-04:00,Hello guys,,,,,,,,
9.03955E+17,hunting_crypto,2022-10-12T10:27:13.1020000-04:00,BNB 😭😭,,,,,,,,
9.37095E+17,chillseth,2022-10-12T10:31:45.6730000-04:00,What’s happening when the pump of Bnb,,,,,,,,
9.37095E+17,chillseth,2022-10-12T10:32:09.1380000-04:00,Is really bad bought Bnb at 400 now is probably nothing,,,,,,,,
9.37095E+17,chillseth,2022-10-12T10:32:16.3680000-04:00,Is painful,,,,,,,,
9.37095E+17,chillseth,2022-10-12T10:33:14.7220000-04:00,I do have mine do you want to buy,,,,,,,,
8.50291E+17,saji8726,2022-10-12T10:36:53.0430000-04:00,Wassup,,,,,,,,
7.02367E+17,raveesha6717,2022-10-12T10:37:27.8040000-04:00,Whatsup,,,,,,,,
7.02367E+17,raveesha6717,2022-10-12T10:37:35.1370000-04:00,When ama?,,,,,,,,
9.53754E+17,itsmejoe.,2022-10-12T10:44:37.1070000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1029766547415253063/v09044g40000cd04ki3c77u618o81jj0.mp4?ex=6616a5d5&is=660430d5&hm=0f81df80fcd66bfd7e471f96296ad2bea7639996fa1ba176c5b7977f85a2eaa1&,,,,,,,
9.26993E+17,crypt0nian,2022-10-12T10:49:44.3550000-04:00,"Guess mine is okay too 🙃🙂, i like CZ so I’m gonna use this DP 😂 lol",,,,,,,,
5.41689E+17,when_lambo,2022-10-12T10:50:45.6820000-04:00,no... your is not ok,,,,,,,,
9.26993E+17,crypt0nian,2022-10-12T10:51:49.1770000-04:00,I will report you to CZ 🙄😑,,,,,,,,
7.25814E+17,satoshi_74,2022-10-12T10:53:52.3600000-04:00,"binance debit card (visa) is totally unusable due to astronomical fees, if i had known before i wouldn't have ordered it, can't use it due to high fees, i'm disappointed",,,,,,,,
5.41689E+17,when_lambo,2022-10-12T11:00:07.2680000-04:00,binance card doesn't have fees,,,,,,,,
5.41689E+17,when_lambo,2022-10-12T11:00:35.3180000-04:00,I'm not kidding ... so you look like a moderator,,,,,,,,
7.25814E+17,satoshi_74,2022-10-12T11:01:46.4380000-04:00,"I activated the card by withdrawing CZK, I withdrew 200 CZK from the machine, with fees I paid 369 CZK",,,,,,,,
7.25814E+17,satoshi_74,2022-10-12T11:02:16.8930000-04:00,a total thief,https://cdn.discordapp.com/attachments/882554401154289667/1029770992576364554/unknown.png?ex=6616a9f8&is=660434f8&hm=065d6c3114431d4c943961cf6a58d2049e5013a27c7bc585fa947e62b5b64305&,,,,,,,
7.25814E+17,satoshi_74,2022-10-12T11:03:43.6740000-04:00,"I will not use the card, this was enough for me",,,,,,,,
5.41689E+17,when_lambo,2022-10-12T11:05:54.9070000-04:00,"Please chat with the support.
https://www.binance.com/en/chat
(the first questions are from a bot ... answer with ""unsolved problem 👎"" and you will chat with an operator.)
I have never paid withdrawal fees",,,,,,,,
7.25814E+17,satoshi_74,2022-10-12T11:08:08.4030000-04:00,"every time you refer users here to support and chat, I won't solve this problem, I just want everyone around to know about it, don't order binance visa card, you will pay unbelievable fees, that's all, I don't need support or chat, I want binance users to know this",,,,,,,,
9.26993E+17,crypt0nian,2022-10-12T11:28:23.5670000-04:00,"I am not a moderator okay, i even turned off my DMs 🤷🏽‍♂�?…Let me use my DP in peace, i’m rarely even on discord…Just here for the AMA holding tomorrow�?I AM NOT A MODERATOR, EVERYONE CAN SEE THIS CLEARLY!!!",,,,,,,,
6.63105E+17,sonic9082,2022-10-12T11:29:29.1120000-04:00,Remove the profile picture and don't use binance in your name,,,,,,,,
9.26993E+17,crypt0nian,2022-10-12T11:31:30.5580000-04:00,"Someone changed my name, i use CR¥🅿️✝️🅾️Nℹ️🅰️N as my name/ID�?Someone changed it.. I don’t know how it’s there mate, you shouldn’t treat a customer like this…Everyone should be allowed to use any pic they want..",,,,,,,,
9.26993E+17,crypt0nian,2022-10-12T11:31:37.0380000-04:00,😡,,,,,,,,
